direction,anomaly_type,witness_a,witness_b,descriptor_match,verdict_a,verdict_b,severity,details,anomaly_id
target_specific_design,a_criterion_failure,W00707,W00708,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00530
target_specific_design,e_criterion_failure,W00707,W00708,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00531
target_specific_design,d_criterion_failure,W00709,W00712,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00532
target_specific_design,a_criterion_failure,W00710,W00712,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00533
target_specific_design,e_criterion_failure,W00711,W00712,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00534
target_specific_design,d_criterion_failure,W00715,W00716,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00535
target_specific_design,a_criterion_failure,W00715,W00716,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00536
target_specific_design,e_criterion_failure,W00715,W00716,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00537
target_specific_design,d_criterion_failure,W00718,W00720,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00538
target_specific_design,a_criterion_failure,W00718,W00720,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00539
target_specific_design,e_criterion_failure,W00719,W00720,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00540
target_specific_design,d_criterion_failure,W00722,W00724,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00541
target_specific_design,a_criterion_failure,W00722,W00724,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00542
target_specific_design,e_criterion_failure,W00723,W00724,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00543
target_specific_design,d_criterion_failure,W00725,W00728,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00544
target_specific_design,a_criterion_failure,W00727,W00728,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00545
target_specific_design,e_criterion_failure,W00727,W00728,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00546
target_specific_design,d_criterion_failure,W00731,W00732,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00547
target_specific_design,a_criterion_failure,W00731,W00732,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00548
target_specific_design,e_criterion_failure,W00731,W00732,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00549
target_specific_design,d_criterion_failure,W00734,W00736,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00550
target_specific_design,a_criterion_failure,W00734,W00736,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00551
target_specific_design,e_criterion_failure,W00735,W00736,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00552
target_specific_design,d_criterion_failure,W00737,W00740,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00553
target_specific_design,a_criterion_failure,W00738,W00740,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00554
target_specific_design,e_criterion_failure,W00739,W00740,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00555
target_specific_design,d_criterion_failure,W00743,W00744,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00556
target_specific_design,a_criterion_failure,W00743,W00744,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00557
target_specific_design,e_criterion_failure,W00743,W00744,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00558
target_specific_design,d_criterion_failure,W00745,W00748,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00559
target_specific_design,a_criterion_failure,W00746,W00748,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00560
target_specific_design,e_criterion_failure,W00747,W00748,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00561
target_specific_design,d_criterion_failure,W00751,W00752,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00562
target_specific_design,a_criterion_failure,W00751,W00752,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00563
target_specific_design,e_criterion_failure,W00751,W00752,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00564
target_specific_design,d_criterion_failure,W00755,W00756,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00565
target_specific_design,a_criterion_failure,W00755,W00756,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00566
target_specific_design,e_criterion_failure,W00755,W00756,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00567
target_specific_design,d_criterion_failure,W00759,W00760,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00568
target_specific_design,a_criterion_failure,W00759,W00760,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00569
target_specific_design,e_criterion_failure,W00759,W00760,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00570
target_specific_design,d_criterion_failure,W00763,W00764,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00571
target_specific_design,a_criterion_failure,W00763,W00764,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00572
target_specific_design,e_criterion_failure,W00763,W00764,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00573
target_specific_design,d_criterion_failure,W00767,W00768,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00574
target_specific_design,a_criterion_failure,W00767,W00768,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00575
target_specific_design,e_criterion_failure,W00767,W00768,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00576
target_specific_design,d_criterion_failure,W00770,W00772,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00577
target_specific_design,a_criterion_failure,W00770,W00772,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00578
target_specific_design,e_criterion_failure,W00771,W00772,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00579
target_specific_design,d_criterion_failure,W00775,W00776,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00580
target_specific_design,a_criterion_failure,W00775,W00776,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00581
target_specific_design,e_criterion_failure,W00775,W00776,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00582
target_specific_design,d_criterion_failure,W00778,W00780,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00583
target_specific_design,a_criterion_failure,W00778,W00780,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00584
target_specific_design,e_criterion_failure,W00779,W00780,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00585
target_specific_design,d_criterion_failure,W00782,W00784,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00586
target_specific_design,a_criterion_failure,W00782,W00784,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00587
target_specific_design,e_criterion_failure,W00783,W00784,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00588
target_specific_design,d_criterion_failure,W00785,W00788,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00589
target_specific_design,a_criterion_failure,W00787,W00788,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00590
target_specific_design,e_criterion_failure,W00787,W00788,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00591
target_specific_design,d_criterion_failure,W00789,W00792,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00592
target_specific_design,a_criterion_failure,W00790,W00792,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00593
target_specific_design,e_criterion_failure,W00791,W00792,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00594
target_specific_design,d_criterion_failure,W00795,W00796,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00595
target_specific_design,a_criterion_failure,W00795,W00796,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00596
target_specific_design,e_criterion_failure,W00795,W00796,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00597
target_specific_design,d_criterion_failure,W00797,W00800,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00598
target_specific_design,a_criterion_failure,W00799,W00800,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00599
target_specific_design,e_criterion_failure,W00799,W00800,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00600
target_specific_design,d_criterion_failure,W00802,W00804,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00601
target_specific_design,a_criterion_failure,W00802,W00804,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00602
target_specific_design,e_criterion_failure,W00803,W00804,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00603
target_specific_design,d_criterion_failure,W00807,W00808,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00604
target_specific_design,a_criterion_failure,W00807,W00808,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00605
target_specific_design,e_criterion_failure,W00807,W00808,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00606
target_specific_design,d_criterion_failure,W00810,W00812,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00607
target_specific_design,a_criterion_failure,W00810,W00812,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00608
target_specific_design,e_criterion_failure,W00811,W00812,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00609
target_specific_design,d_criterion_failure,W00815,W00816,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00610
target_specific_design,a_criterion_failure,W00815,W00816,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00611
target_specific_design,e_criterion_failure,W00815,W00816,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00612
target_specific_design,d_criterion_failure,W00819,W00820,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00613
target_specific_design,a_criterion_failure,W00819,W00820,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00614
target_specific_design,e_criterion_failure,W00819,W00820,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00615
target_specific_design,d_criterion_failure,W00823,W00824,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00616
target_specific_design,a_criterion_failure,W00823,W00824,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00617
target_specific_design,e_criterion_failure,W00823,W00824,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00618
target_specific_design,d_criterion_failure,W00827,W00828,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00619
